license_id,brand_name,ingredient,drugbank_id,disease_name,disease_id,source,is_new
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,tendinitis,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,erythema multiforme,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,localized pagetoid reticulosis,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,postinflammatory pulmonary fibrosis,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,blepharoconjunctivitis,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,papillary conjunctivitis,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,exostosis,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,chronic cutaneous lupus erythematosus,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,pediatric systemic lupus erythematosus,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,"dermatitis, atopic",,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,ankylosing spondylitis,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,precursor T-cell acute lymphoblastic leukemia,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,exfoliative dermatitis,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,miliary tuberculosis,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,Addison disease,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,inflammatory bowel disease,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,renin-angiotensin-aldosterone system-blocker-induced angioedema,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,Diamond-Blackfan anemia,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,extrinsic allergic alveolitis,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,discoid lupus erythematosus,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,"spondyloarthropathy, susceptibility to",,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,atopic conjunctivitis,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,psoriatic arthritis,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,rheumatoid arthritis,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,congenital adrenal hyperplasia,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,dermatitis herpetiformis,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,autoimmune thrombocytopenic,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,disease of orbital region,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,farmer's lung disease,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,exanthem (disease),,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,acute lymphoblastic/lymphocytic leukemia,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,inherited isolated adrenal insufficiency due to partial CYP11A1 deficiency,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,Crohn disease,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,infectious anterior uveitis,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,eye disease,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,granulomatous slack skin disease,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,Crohn's colitis,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,granuloma annulare,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,juvenile arthritis due to defect in LACC1,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,occupational dermatitis,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,musculoskeletal system disease,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,B-cell neoplasm,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,seborrheic keratosis,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,lichen disease,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,dry eye syndrome,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,pneumonitis,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,brain edema,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,serum sickness,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,familial glucocorticoid deficiency,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,thyroiditis (disease),,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,Stevens-Johnson syndrome,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,chronic beryllium disease,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,Sjogren syndrome,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,"leukemia, lymphocytic, susceptibility to",,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,familial adrenal hypoplasia with absent pituitary luteinizing hormone,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,chondrocalcinosis,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,temporal arteritis,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,primary cutaneous T-cell non-Hodgkin lymphoma,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,angioedema,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,ulcerative colitis (disease),,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,adrenocortical insufficiency,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,autoimmune disease,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,hereditary angioedema,,TxGNN Knowledge Graph,
MAL06081197AZ,Predsone Syrup 3mg/5ml,PREDNISOLONE,DB00860,chronic primary adrenal insufficiency,,TxGNN Knowledge Graph,
MAL06081196AZ,Cephanmycin Capsule 500mg,CEPHALEXIN,DB00567,arthropathy,,TxGNN Knowledge Graph,
MAL06081196AZ,Cephanmycin Capsule 500mg,CEPHALEXIN,DB00567,streptococcal pneumonia,,TxGNN Knowledge Graph,
MAL06081196AZ,Cephanmycin Capsule 500mg,CEPHALEXIN,DB00567,streptococcal infection,,TxGNN Knowledge Graph,
MAL06081196AZ,Cephanmycin Capsule 500mg,CEPHALEXIN,DB00567,staphylococcus aureus infection,,TxGNN Knowledge Graph,
MAL06081196AZ,Cephanmycin Capsule 500mg,CEPHALEXIN,DB00567,prostatitis (disease),,TxGNN Knowledge Graph,
MAL06081196AZ,Cephanmycin Capsule 500mg,CEPHALEXIN,DB00567,bacterial arthritis,,TxGNN Knowledge Graph,
MAL06081196AZ,Cephanmycin Capsule 500mg,CEPHALEXIN,DB00567,staphylococcal infection,,TxGNN Knowledge Graph,
MAL06081196AZ,Cephanmycin Capsule 500mg,CEPHALEXIN,DB00567,infectious otitis media,,TxGNN Knowledge Graph,
MAL19990548AZ,TAZOCIN EF INJECTION 4.5G,TAZOBACTAM,DB01606,peritonitis,,TxGNN Knowledge Graph,
MAL19990548AZ,TAZOCIN EF INJECTION 4.5G,TAZOBACTAM,DB01606,bacterial pneumonia,,TxGNN Knowledge Graph,
MAL19990548AZ,TAZOCIN EF INJECTION 4.5G,TAZOBACTAM,DB01606,staphylococcus aureus infection,,TxGNN Knowledge Graph,
MAL19990548AZ,TAZOCIN EF INJECTION 4.5G,TAZOBACTAM,DB01606,appendicitis,,TxGNN Knowledge Graph,
MAL19990548AZ,TAZOCIN EF INJECTION 4.5G,TAZOBACTAM,DB01606,staphylococcal infection,,TxGNN Knowledge Graph,
MAL20061471ARZ,RELENZA ROTADISK 5MG,ZANAMIVIR,DB00558,"influenza, severe, susceptibility to",,TxGNN Knowledge Graph,
MAL20061471ARZ,RELENZA ROTADISK 5MG,ZANAMIVIR,DB00558,influenza,,TxGNN Knowledge Graph,
MAL19962144XR,ENO FRUIT SALT,CITRIC ACID,DB04272,headache disorder,,TxGNN Knowledge Graph,
MAL19962144XR,ENO FRUIT SALT,CITRIC ACID,DB04272,dyspepsia,,TxGNN Knowledge Graph,
MAL19962166XC,DERMOPLEX ANTIFUNGAL CREAM,TOLNAFTATE,DB00525,tinea infection,,TxGNN Knowledge Graph,
MAL19962166XC,DERMOPLEX ANTIFUNGAL CREAM,TOLNAFTATE,DB00525,pityriasis versicolor,,TxGNN Knowledge Graph,
MAL19962166XC,DERMOPLEX ANTIFUNGAL CREAM,TOLNAFTATE,DB00525,dermatophytosis of groin and perianal area,,TxGNN Knowledge Graph,
MAL19962166XC,DERMOPLEX ANTIFUNGAL CREAM,TOLNAFTATE,DB00525,dermatophytosis of scalp or beard,,TxGNN Knowledge Graph,
MAL19962166XC,DERMOPLEX ANTIFUNGAL CREAM,TOLNAFTATE,DB00525,tinea barbae,,TxGNN Knowledge Graph,
MAL19962166XC,DERMOPLEX ANTIFUNGAL CREAM,TOLNAFTATE,DB00525,tinea pedis,,TxGNN Knowledge Graph,
MAL19962166XC,DERMOPLEX ANTIFUNGAL CREAM,TOLNAFTATE,DB00525,tinea corporis,,TxGNN Knowledge Graph,
MAL19962166XC,DERMOPLEX ANTIFUNGAL CREAM,TOLNAFTATE,DB00525,tinea manuum,,TxGNN Knowledge Graph,
MAL19871922AZ,NORCOLUT TABLET 5MG,NORETHISTERONE,DB00717,postmenopausal osteoporosis,,TxGNN Knowledge Graph,
MAL19871922AZ,NORCOLUT TABLET 5MG,NORETHISTERONE,DB00717,primary ovarian failure,,TxGNN Knowledge Graph,
MAL19871922AZ,NORCOLUT TABLET 5MG,NORETHISTERONE,DB00717,endometriosis (disease),,TxGNN Knowledge Graph,
MAL19871922AZ,NORCOLUT TABLET 5MG,NORETHISTERONE,DB00717,osteoporosis,,TxGNN Knowledge Graph,
MAL19871922AZ,NORCOLUT TABLET 5MG,NORETHISTERONE,DB00717,postmenopausal atrophic vaginitis,,TxGNN Knowledge Graph,
MAL19871922AZ,NORCOLUT TABLET 5MG,NORETHISTERONE,DB00717,endometriosis of uterus,,TxGNN Knowledge Graph,
MAL19871922AZ,NORCOLUT TABLET 5MG,NORETHISTERONE,DB00717,obsolete atrophic vulva,,TxGNN Knowledge Graph,
MAL19871922AZ,NORCOLUT TABLET 5MG,NORETHISTERONE,DB00717,acne (disease),,TxGNN Knowledge Graph,
MAL19900161AZ,PRINAZIN TABLET 25MG,CINNARIZINE,DB00568,motion sickness,,TxGNN Knowledge Graph,
MAL19900161AZ,PRINAZIN TABLET 25MG,CINNARIZINE,DB00568,central nervous system origin vertigo,,TxGNN Knowledge Graph,
MAL21096010AZ,Trixevas 90mg FC Tablet,TICAGRELOR,DB08816,peripheral arterial disease,,TxGNN Knowledge Graph,
MAL21096010AZ,Trixevas 90mg FC Tablet,TICAGRELOR,DB08816,acute coronary syndrome,,TxGNN Knowledge Graph,
MAL21096010AZ,Trixevas 90mg FC Tablet,TICAGRELOR,DB08816,peripheral vascular disease,,TxGNN Knowledge Graph,
MAL21096010AZ,Trixevas 90mg FC Tablet,TICAGRELOR,DB08816,intermittent vascular claudication,,TxGNN Knowledge Graph,
MAL21096005AZ,Gefticip 250 (Gefitinib Tablets 250 mg) ,GEFITINIB,DB00317,lung cancer,,TxGNN Knowledge Graph,
MAL21096005AZ,Gefticip 250 (Gefitinib Tablets 250 mg) ,GEFITINIB,DB00317,non-small cell lung carcinoma (disease),,TxGNN Knowledge Graph,
MAL06061328AZ,Glimaryl 2mg Tablet,GLIMEPIRIDE,DB00222,diabetes mellitus (disease),,TxGNN Knowledge Graph,
MAL06061328AZ,Glimaryl 2mg Tablet,GLIMEPIRIDE,DB00222,type 2 diabetes mellitus,,TxGNN Knowledge Graph,
MAL19961702AZ,SUNPROX 275MG TABLET,NAPROXEN,DB00788,rheumatoid arthritis,,TxGNN Knowledge Graph,
MAL19961702AZ,SUNPROX 275MG TABLET,NAPROXEN,DB00788,osteoarthritis susceptibility,,TxGNN Knowledge Graph,
MAL19961702AZ,SUNPROX 275MG TABLET,NAPROXEN,DB00788,myositis,,TxGNN Knowledge Graph,
MAL19961702AZ,SUNPROX 275MG TABLET,NAPROXEN,DB00788,headache disorder,,TxGNN Knowledge Graph,
MAL19961702AZ,SUNPROX 275MG TABLET,NAPROXEN,DB00788,osteoarthritis,,TxGNN Knowledge Graph,
MAL19961702AZ,SUNPROX 275MG TABLET,NAPROXEN,DB00788,juvenile arthritis due to defect in LACC1,,TxGNN Knowledge Graph,
MAL19961702AZ,SUNPROX 275MG TABLET,NAPROXEN,DB00788,gout,,TxGNN Knowledge Graph,
MAL19961702AZ,SUNPROX 275MG TABLET,NAPROXEN,DB00788,arthropathy,,TxGNN Knowledge Graph,
MAL19961702AZ,SUNPROX 275MG TABLET,NAPROXEN,DB00788,juvenile idiopathic arthritis,,TxGNN Knowledge Graph,
MAL19961702AZ,SUNPROX 275MG TABLET,NAPROXEN,DB00788,tendinitis,,TxGNN Knowledge Graph,
MAL19961702AZ,SUNPROX 275MG TABLET,NAPROXEN,DB00788,bursitis,,TxGNN Knowledge Graph,
MAL19961702AZ,SUNPROX 275MG TABLET,NAPROXEN,DB00788,fibromyalgia,,TxGNN Knowledge Graph,
MAL19961702AZ,SUNPROX 275MG TABLET,NAPROXEN,DB00788,exostosis,,TxGNN Knowledge Graph,
MAL19961702AZ,SUNPROX 275MG TABLET,NAPROXEN,DB00788,common cold,,TxGNN Knowledge Graph,
MAL19961702AZ,SUNPROX 275MG TABLET,NAPROXEN,DB00788,ankylosing spondylitis,,TxGNN Knowledge Graph,
MAL19961702AZ,SUNPROX 275MG TABLET,NAPROXEN,DB00788,spondyloarthropathy,,TxGNN Knowledge Graph,
MAL19961702AZ,SUNPROX 275MG TABLET,NAPROXEN,DB00788,"migraine with or without aura, susceptibility to",,TxGNN Knowledge Graph,
MAL19961702AZ,SUNPROX 275MG TABLET,NAPROXEN,DB00788,periarthritis,,TxGNN Knowledge Graph,
MAL19961702AZ,SUNPROX 275MG TABLET,NAPROXEN,DB00788,"spondyloarthropathy, susceptibility to",,TxGNN Knowledge Graph,
MAL19961702AZ,SUNPROX 275MG TABLET,NAPROXEN,DB00788,migraine disorder,,TxGNN Knowledge Graph,
MAL11070004AZ,Fytosid Injection (20mg/ml),ETOPOSIDE,DB00773,yolk sac tumor,,TxGNN Knowledge Graph,
MAL11070004AZ,Fytosid Injection (20mg/ml),ETOPOSIDE,DB00773,seminoma,,TxGNN Knowledge Graph,
MAL11070004AZ,Fytosid Injection (20mg/ml),ETOPOSIDE,DB00773,testicular germ cell tumor,,TxGNN Knowledge Graph,
MAL11070004AZ,Fytosid Injection (20mg/ml),ETOPOSIDE,DB00773,testicular teratoma,,TxGNN Knowledge Graph,
MAL11070004AZ,Fytosid Injection (20mg/ml),ETOPOSIDE,DB00773,testicular cancer,,TxGNN Knowledge Graph,
MAL11070004AZ,Fytosid Injection (20mg/ml),ETOPOSIDE,DB00773,testicular seminoma,,TxGNN Knowledge Graph,
MAL11070004AZ,Fytosid Injection (20mg/ml),ETOPOSIDE,DB00773,spermatocytic seminoma,,TxGNN Knowledge Graph,
MAL11070004AZ,Fytosid Injection (20mg/ml),ETOPOSIDE,DB00773,small cell lung carcinoma,,TxGNN Knowledge Graph,
MAL11070003ARZ,Oxitan Injection (5mg/ml),OXALIPLATIN,DB00526,metastasis from malignant tumor of colon,,TxGNN Knowledge Graph,
MAL16095032X,Panadol Extra Tablet Optizorb Formulation,CAFFEINE,DB00201,vasomotor rhinitis,,TxGNN Knowledge Graph,
MAL16095032X,Panadol Extra Tablet Optizorb Formulation,CAFFEINE,DB00201,common cold,,TxGNN Knowledge Graph,
MAL16095032X,Panadol Extra Tablet Optizorb Formulation,CAFFEINE,DB00201,headache disorder,,TxGNN Knowledge Graph,
MAL16095032X,Panadol Extra Tablet Optizorb Formulation,CAFFEINE,DB00201,cluster headache syndrome,,TxGNN Knowledge Graph,
MAL16095032X,Panadol Extra Tablet Optizorb Formulation,CAFFEINE,DB00201,allergic rhinitis,,TxGNN Knowledge Graph,
MAL16095032X,Panadol Extra Tablet Optizorb Formulation,CAFFEINE,DB00201,obsolete vascular headache,,TxGNN Knowledge Graph,
MAL16095032X,Panadol Extra Tablet Optizorb Formulation,CAFFEINE,DB00201,hemicrania continua,,TxGNN Knowledge Graph,
MAL16095032X,Panadol Extra Tablet Optizorb Formulation,CAFFEINE,DB00201,pharyngitis,,TxGNN Knowledge Graph,
MAL16095032X,Panadol Extra Tablet Optizorb Formulation,CAFFEINE,DB00201,nasopharyngitis,,TxGNN Knowledge Graph,
MAL16095032X,Panadol Extra Tablet Optizorb Formulation,CAFFEINE,DB00201,"migraine with or without aura, susceptibility to",,TxGNN Knowledge Graph,
MAL16095032X,Panadol Extra Tablet Optizorb Formulation,CAFFEINE,DB00201,paroxysmal Hemicrania,,TxGNN Knowledge Graph,
MAL16095032X,Panadol Extra Tablet Optizorb Formulation,CAFFEINE,DB00201,migraine disorder,,TxGNN Knowledge Graph,
MAL19971376AZ,VIREST 400MG TABLET,ACYCLOVIR,DB00787,herpes simplex encephalitis,,TxGNN Knowledge Graph,
MAL19971376AZ,VIREST 400MG TABLET,ACYCLOVIR,DB00787,chickenpox,,TxGNN Knowledge Graph,
MAL19971376AZ,VIREST 400MG TABLET,ACYCLOVIR,DB00787,herpes zoster,,TxGNN Knowledge Graph,
MAL19971376AZ,VIREST 400MG TABLET,ACYCLOVIR,DB00787,genital herpes,,TxGNN Knowledge Graph,
MAL19971376AZ,VIREST 400MG TABLET,ACYCLOVIR,DB00787,herpes simplex infectious disease,,TxGNN Knowledge Graph,
MAL19971376AZ,VIREST 400MG TABLET,ACYCLOVIR,DB00787,herpes labialis,,TxGNN Knowledge Graph,
MAL21106046ACZ,PAXUS PM (Paclitaxel) Powder for Injection 100mg,PACLITAXEL,DB01229,lung cancer,,TxGNN Knowledge Graph,
MAL21106046ACZ,PAXUS PM (Paclitaxel) Powder for Injection 100mg,PACLITAXEL,DB01229,peritoneum cancer,,TxGNN Knowledge Graph,
MAL21106046ACZ,PAXUS PM (Paclitaxel) Powder for Injection 100mg,PACLITAXEL,DB01229,Kaposi's sarcoma (disease),,TxGNN Knowledge Graph,
MAL21106046ACZ,PAXUS PM (Paclitaxel) Powder for Injection 100mg,PACLITAXEL,DB01229,ovarian clear cell adenocarcinoma,,TxGNN Knowledge Graph,
MAL21106046ACZ,PAXUS PM (Paclitaxel) Powder for Injection 100mg,PACLITAXEL,DB01229,open-angle glaucoma,,TxGNN Knowledge Graph,
MAL21106046ACZ,PAXUS PM (Paclitaxel) Powder for Injection 100mg,PACLITAXEL,DB01229,hypertensive disorder,,TxGNN Knowledge Graph,
MAL21106046ACZ,PAXUS PM (Paclitaxel) Powder for Injection 100mg,PACLITAXEL,DB01229,breast carcinoma,,TxGNN Knowledge Graph,
MAL21106046ACZ,PAXUS PM (Paclitaxel) Powder for Injection 100mg,PACLITAXEL,DB01229,ocular hypertension,,TxGNN Knowledge Graph,
MAL21106046ACZ,PAXUS PM (Paclitaxel) Powder for Injection 100mg,PACLITAXEL,DB01229,ovarian small cell carcinoma,,TxGNN Knowledge Graph,
MAL21106046ACZ,PAXUS PM (Paclitaxel) Powder for Injection 100mg,PACLITAXEL,DB01229,breast neoplasm,,TxGNN Knowledge Graph,
MAL21106046ACZ,PAXUS PM (Paclitaxel) Powder for Injection 100mg,PACLITAXEL,DB01229,primary malignant peritoneal tumor,,TxGNN Knowledge Graph,
MAL21106046ACZ,PAXUS PM (Paclitaxel) Powder for Injection 100mg,PACLITAXEL,DB01229,fallopian tube cancer,,TxGNN Knowledge Graph,
MAL21106046ACZ,PAXUS PM (Paclitaxel) Powder for Injection 100mg,PACLITAXEL,DB01229,primary peritoneal carcinoma (disease),,TxGNN Knowledge Graph,
MAL21106046ACZ,PAXUS PM (Paclitaxel) Powder for Injection 100mg,PACLITAXEL,DB01229,ovarian carcinosarcoma,,TxGNN Knowledge Graph,
MAL21106046ACZ,PAXUS PM (Paclitaxel) Powder for Injection 100mg,PACLITAXEL,DB01229,ovarian mucinous adenocarcinoma,,TxGNN Knowledge Graph,
MAL21106046ACZ,PAXUS PM (Paclitaxel) Powder for Injection 100mg,PACLITAXEL,DB01229,malignant dysgerminomatous germ cell tumor of ovary,,TxGNN Knowledge Graph,
MAL21106046ACZ,PAXUS PM (Paclitaxel) Powder for Injection 100mg,PACLITAXEL,DB01229,ovarian adenocarcinoma,,TxGNN Knowledge Graph,
MAL21106046ACZ,PAXUS PM (Paclitaxel) Powder for Injection 100mg,PACLITAXEL,DB01229,hypertension,,TxGNN Knowledge Graph,
MAL21106046ACZ,PAXUS PM (Paclitaxel) Powder for Injection 100mg,PACLITAXEL,DB01229,primary peritoneal serous/papillary carcinoma,,TxGNN Knowledge Graph,
MAL21106046ACZ,PAXUS PM (Paclitaxel) Powder for Injection 100mg,PACLITAXEL,DB01229,malignant germ cell tumor of ovary,,TxGNN Knowledge Graph,
MAL21106046ACZ,PAXUS PM (Paclitaxel) Powder for Injection 100mg,PACLITAXEL,DB01229,ovarian endometrioid adenocarcinoma,,TxGNN Knowledge Graph,
MAL21106046ACZ,PAXUS PM (Paclitaxel) Powder for Injection 100mg,PACLITAXEL,DB01229,immature ovarian teratoma,,TxGNN Knowledge Graph,
MAL21106046ACZ,PAXUS PM (Paclitaxel) Powder for Injection 100mg,PACLITAXEL,DB01229,fallopian tube carcinoma,,TxGNN Knowledge Graph,
MAL21106046ACZ,PAXUS PM (Paclitaxel) Powder for Injection 100mg,PACLITAXEL,DB01229,malignant non-dysgerminomatous germ cell tumor of ovary,,TxGNN Knowledge Graph,
MAL21106046ACZ,PAXUS PM (Paclitaxel) Powder for Injection 100mg,PACLITAXEL,DB01229,hereditary breast ovarian cancer syndrome,,TxGNN Knowledge Graph,
MAL21106046ACZ,PAXUS PM (Paclitaxel) Powder for Injection 100mg,PACLITAXEL,DB01229,non-small cell lung carcinoma (disease),,TxGNN Knowledge Graph,
MAL21106046ACZ,PAXUS PM (Paclitaxel) Powder for Injection 100mg,PACLITAXEL,DB01229,malignant sex cord stromal tumor of ovary,,TxGNN Knowledge Graph,
MAL21106046ACZ,PAXUS PM (Paclitaxel) Powder for Injection 100mg,PACLITAXEL,DB01229,malignant Sertoli-Leydig cell tumor of ovary,,TxGNN Knowledge Graph,
MAL21106046ACZ,PAXUS PM (Paclitaxel) Powder for Injection 100mg,PACLITAXEL,DB01229,borderline epithelial tumor of ovary,,TxGNN Knowledge Graph,
MAL21106046ACZ,PAXUS PM (Paclitaxel) Powder for Injection 100mg,PACLITAXEL,DB01229,hereditary site-specific ovarian cancer syndrome,,TxGNN Knowledge Graph,
MAL21106046ACZ,PAXUS PM (Paclitaxel) Powder for Injection 100mg,PACLITAXEL,DB01229,yolk sac tumor,,TxGNN Knowledge Graph,
MAL21106046ACZ,PAXUS PM (Paclitaxel) Powder for Injection 100mg,PACLITAXEL,DB01229,ovarian cancer,,TxGNN Knowledge Graph,
MAL21106046ACZ,PAXUS PM (Paclitaxel) Powder for Injection 100mg,PACLITAXEL,DB01229,primary non-gestational choriocarcinoma of ovary,,TxGNN Knowledge Graph,
MAL21106046ACZ,PAXUS PM (Paclitaxel) Powder for Injection 100mg,PACLITAXEL,DB01229,maligant granulosa cell tumor of ovary,,TxGNN Knowledge Graph,
MAL21106046ACZ,PAXUS PM (Paclitaxel) Powder for Injection 100mg,PACLITAXEL,DB01229,"theca steroid-producing cell malignant tumor of ovary, not further specified",,TxGNN Knowledge Graph,
MAL21106046ACZ,PAXUS PM (Paclitaxel) Powder for Injection 100mg,PACLITAXEL,DB01229,desmoplastic small round cell tumor,,TxGNN Knowledge Graph,
MAL21106046ACZ,PAXUS PM (Paclitaxel) Powder for Injection 100mg,PACLITAXEL,DB01229,familial ovarian cancer,,TxGNN Knowledge Graph,
MAL19992139AZ,XANAPAM TABLETS 1MG,ALPRAZOLAM,DB00404,anxiety disorder,,TxGNN Knowledge Graph,
MAL19992139AZ,XANAPAM TABLETS 1MG,ALPRAZOLAM,DB00404,mixed anxiety and depressive disorder,,TxGNN Knowledge Graph,
MAL19992139AZ,XANAPAM TABLETS 1MG,ALPRAZOLAM,DB00404,anxiety,,TxGNN Knowledge Graph,
MAL09082788AZ,FLURAC INJECTION B.P. 50MG/ML,FLUOROURACIL,DB00544,diffuse gastric adenocarcinoma,,TxGNN Knowledge Graph,
MAL09082788AZ,FLURAC INJECTION B.P. 50MG/ML,FLUOROURACIL,DB00544,gastric cancer,,TxGNN Knowledge Graph,
